2.635000000000000231e+00,2.377499999999999947e+00,2.552499999999999769e+00,2.317499999999999893e+00,2.239999999999999769e+00,2.362499999999999822e+00,2.442499999999999893e+00,2.042500000000000426e+00,2.337499999999999911e+00,2.154999999999999805e+00,2.084999999999999964e+00,1.954999999999999627e+00,1.820000000000000284e+00,1.759999999999999787e+00,1.739999999999999769e+00,1.965000000000000302e+00,1.869999999999999885e+00,2.030000000000000249e+00,1.784999999999999698e+00,1.725000000000000089e+00
2.087500000000000355e+00,2.135000000000000231e+00,1.432499999999999885e+00,1.774999999999999911e+00,1.844999999999999973e+00,1.747499999999999831e+00,1.229999999999999982e+00,1.237500000000000044e+00,1.165000000000000036e+00,1.172499999999999876e+00,1.217500000000000027e+00,9.324999999999998845e-01,1.195000000000000062e+00,9.250000000000001554e-01,1.002499999999999947e+00,8.199999999999999512e-01,8.974999999999999645e-01,8.349999999999999645e-01,7.550000000000000044e-01,9.050000000000000266e-01
2.602500000000000036e+00,2.705000000000000071e+00,2.727500000000000036e+00,2.260000000000000231e+00,2.382500000000000284e+00,2.137500000000000178e+00,1.932499999999999885e+00,2.075000000000000178e+00,1.752500000000000169e+00,2.227500000000000036e+00,2.027499999999999858e+00,2.200000000000000178e+00,1.932499999999999885e+00,1.912500000000000089e+00,1.797500000000000098e+00,1.864999999999999769e+00,2.012500000000000178e+00,1.830000000000000071e+00,1.669999999999999929e+00,1.719999999999999973e+00
2.807500000000000107e+00,2.572500000000000231e+00,2.607499999999999929e+00,2.442499999999999893e+00,2.290000000000000036e+00,2.395000000000000018e+00,2.247499999999999609e+00,2.225000000000000089e+00,2.125000000000000444e+00,2.257499999999999840e+00,2.129999999999999893e+00,1.965000000000000302e+00,2.222500000000000142e+00,2.024999999999999911e+00,1.904999999999999805e+00,1.765000000000000124e+00,1.905000000000000027e+00,1.789999999999999813e+00,1.787500000000000089e+00,1.627499999999999947e+00
1.622499999999999831e+00,1.642500000000000071e+00,1.740000000000000213e+00,1.520000000000000018e+00,1.452500000000000124e+00,1.422499999999999876e+00,1.569999999999999840e+00,1.630000000000000115e+00,1.494999999999999885e+00,1.407499999999999973e+00,1.497500000000000053e+00,1.317499999999999893e+00,1.417499999999999982e+00,1.415000000000000036e+00,1.324999999999999956e+00,1.292499999999999982e+00,1.282499999999999973e+00,1.159999999999999920e+00,1.352499999999999813e+00,1.220000000000000195e+00
2.840000000000000746e+00,3.257500000000000284e+00,2.822500000000000231e+00,2.695000000000000284e+00,2.617500000000000604e+00,2.742500000000000160e+00,2.672500000000000320e+00,2.739999999999999325e+00,2.842500000000000249e+00,2.799999999999999822e+00,2.882499999999999840e+00,2.429999999999999716e+00,2.532499999999999751e+00,2.272499999999999964e+00,2.544999999999999929e+00,2.264999999999999680e+00,2.370000000000000107e+00,2.395000000000000018e+00,2.250000000000000000e+00,2.140000000000000124e+00
2.905000000000000249e+00,2.657499999999999751e+00,2.529999999999999805e+00,2.452499999999999680e+00,2.550000000000000266e+00,2.122499999999999609e+00,2.222500000000000142e+00,1.969999999999999973e+00,1.979999999999999982e+00,2.037499999999999645e+00,2.022499999999999964e+00,1.892499999999999627e+00,2.075000000000000178e+00,1.940000000000000169e+00,1.852499999999999813e+00,1.972499999999999698e+00,1.889999999999999902e+00,1.787500000000000089e+00,1.844999999999999973e+00,1.715000000000000302e+00
3.232500000000000373e+00,3.454999999999999627e+00,2.867499999999999716e+00,3.065000000000000391e+00,2.427499999999999769e+00,3.042499999999999982e+00,2.712499999999999911e+00,2.382500000000000284e+00,2.322500000000000675e+00,2.755000000000000338e+00,2.635000000000000231e+00,2.745000000000000107e+00,2.314999999999999947e+00,2.415000000000000036e+00,2.080000000000000071e+00,2.567499999999999893e+00,2.297500000000000320e+00,2.267499999999999627e+00,2.312500000000000444e+00,2.032499999999999751e+00
2.477500000000000036e+00,2.334999999999999964e+00,2.647499999999999964e+00,2.292499999999999538e+00,2.250000000000000000e+00,2.247499999999999609e+00,2.227500000000000036e+00,2.227500000000000036e+00,2.139999999999999680e+00,2.167500000000000426e+00,2.137500000000000178e+00,1.750000000000000000e+00,1.857499999999999929e+00,1.707500000000000018e+00,1.835000000000000187e+00,2.077499999999999680e+00,1.912500000000000089e+00,1.604999999999999982e+00,1.729999999999999982e+00,1.779999999999999805e+00
2.665000000000000036e+00,2.004999999999999893e+00,2.492500000000000604e+00,1.827499999999999902e+00,1.837499999999999911e+00,1.635000000000000231e+00,1.627499999999999947e+00,1.360000000000000098e+00,1.472499999999999920e+00,1.367500000000000160e+00,1.262499999999999956e+00,1.257499999999999840e+00,1.005000000000000115e+00,1.055000000000000160e+00,9.775000000000002576e-01,1.080000000000000071e+00,1.000000000000000000e+00,1.015000000000000124e+00,8.249999999999999556e-01,9.999999999999997780e-01
3.235000000000000320e+00,3.067499999999999893e+00,2.772499999999999964e+00,2.754999999999999893e+00,2.565000000000000391e+00,3.017500000000000071e+00,2.447499999999999787e+00,2.232500000000000373e+00,2.232499999999999929e+00,2.524999999999999911e+00,2.162500000000000089e+00,2.437500000000000000e+00,2.339999999999999858e+00,2.434999999999999609e+00,2.189999999999999947e+00,2.370000000000000107e+00,2.147499999999999964e+00,2.299999999999999822e+00,2.134999999999999787e+00,1.929999999999999716e+00
1.479999999999999982e+00,1.475000000000000089e+00,1.102499999999999813e+00,1.177499999999999991e+00,9.199999999999999289e-01,1.079999999999999849e+00,1.027499999999999858e+00,9.525000000000000133e-01,8.724999999999999423e-01,7.649999999999999023e-01,6.700000000000000400e-01,8.199999999999999512e-01,7.775000000000000799e-01,7.325000000000000400e-01,6.324999999999999512e-01,7.424999999999999378e-01,6.300000000000000044e-01,6.225000000000000533e-01,6.300000000000000044e-01,7.800000000000000266e-01
1.984999999999999876e+00,1.895000000000000240e+00,1.494999999999999885e+00,1.469999999999999973e+00,1.499999999999999778e+00,1.485000000000000098e+00,1.409999999999999920e+00,1.242499999999999938e+00,1.062500000000000000e+00,1.074999999999999956e+00,1.080000000000000071e+00,1.127499999999999947e+00,1.029999999999999805e+00,1.145000000000000018e+00,1.107499999999999929e+00,1.070000000000000062e+00,1.037500000000000089e+00,1.082500000000000018e+00,9.599999999999999645e-01,1.009999999999999787e+00
1.947500000000000231e+00,1.802499999999999769e+00,1.612500000000000044e+00,1.615000000000000213e+00,1.337499999999999911e+00,1.247500000000000053e+00,1.414999999999999813e+00,1.407500000000000195e+00,1.132500000000000062e+00,1.252499999999999947e+00,1.287500000000000089e+00,1.237500000000000044e+00,1.250000000000000000e+00,1.260000000000000009e+00,1.110000000000000098e+00,1.147499999999999964e+00,1.092500000000000027e+00,1.047499999999999876e+00,1.045000000000000151e+00,1.130000000000000115e+00
2.662500000000000089e+00,3.239999999999999769e+00,2.437500000000000000e+00,2.497499999999999609e+00,2.717499999999999805e+00,2.834999999999999964e+00,2.685000000000000053e+00,2.245000000000000107e+00,2.270000000000000018e+00,2.360000000000000320e+00,2.129999999999999893e+00,2.530000000000000249e+00,2.174999999999999822e+00,2.157499999999999751e+00,2.097499999999999698e+00,2.034999999999999698e+00,1.977500000000000258e+00,2.022499999999999964e+00,2.002499999999999947e+00,2.042499999999999982e+00
2.169999999999999929e+00,2.444999999999999840e+00,2.174999999999999822e+00,2.165000000000000036e+00,1.977500000000000258e+00,1.910000000000000142e+00,1.750000000000000000e+00,1.800000000000000044e+00,1.857499999999999929e+00,1.694999999999999840e+00,1.797500000000000098e+00,1.564999999999999947e+00,1.300000000000000044e+00,1.587499999999999911e+00,1.572500000000000009e+00,1.387500000000000178e+00,1.504999999999999671e+00,1.719999999999999973e+00,1.569999999999999840e+00,1.534999999999999920e+00
2.709999999999999964e+00,2.552499999999999769e+00,2.587499999999999911e+00,1.979999999999999982e+00,2.332500000000000018e+00,2.097500000000000142e+00,1.979999999999999982e+00,1.964999999999999858e+00,2.014999999999999680e+00,1.842500000000000027e+00,2.020000000000000018e+00,1.835000000000000187e+00,1.839999999999999858e+00,1.995000000000000329e+00,1.660000000000000142e+00,1.770000000000000018e+00,1.622500000000000053e+00,1.742500000000000160e+00,1.765000000000000124e+00,1.922499999999999876e+00
2.892500000000000515e+00,3.192499999999999893e+00,2.979999999999999982e+00,3.025000000000000355e+00,3.020000000000000462e+00,2.747500000000000053e+00,2.825000000000000178e+00,2.327499999999999680e+00,2.805000000000000160e+00,2.624999999999999556e+00,2.495000000000000107e+00,2.399999999999999911e+00,2.197499999999999787e+00,2.330000000000000071e+00,2.277500000000000302e+00,2.219999999999999751e+00,2.327499999999999680e+00,2.132499999999999840e+00,1.992500000000000160e+00,2.395000000000000462e+00
2.964999999999999414e+00,2.724999999999999645e+00,2.765000000000000124e+00,2.625000000000000000e+00,2.664999999999999591e+00,2.660000000000000142e+00,2.635000000000000231e+00,2.330000000000000071e+00,2.505000000000000338e+00,2.497500000000000053e+00,2.337500000000000355e+00,2.352500000000000036e+00,2.024999999999999911e+00,2.375000000000000000e+00,2.189999999999999947e+00,2.154999999999999805e+00,2.319999999999999840e+00,2.270000000000000462e+00,2.024999999999999911e+00,2.110000000000000320e+00
1.947500000000000231e+00,1.790000000000000258e+00,1.655000000000000027e+00,1.559999999999999831e+00,1.454999999999999849e+00,1.375000000000000000e+00,1.154999999999999805e+00,1.237499999999999822e+00,1.285000000000000142e+00,1.262499999999999734e+00,1.352500000000000036e+00,1.157500000000000195e+00,1.265000000000000124e+00,1.244999999999999885e+00,1.287500000000000089e+00,1.252500000000000169e+00,1.284999999999999920e+00,1.257499999999999840e+00,1.067500000000000115e+00,1.057499999999999885e+00
2.487499999999999822e+00,2.570000000000000284e+00,2.689999999999999947e+00,2.277499999999999858e+00,2.399999999999999911e+00,2.072499999999999787e+00,2.297499999999999876e+00,2.297500000000000320e+00,1.872500000000000053e+00,2.015000000000000568e+00,1.865000000000000213e+00,2.104999999999999982e+00,1.687500000000000000e+00,1.814999999999999947e+00,1.742500000000000160e+00,1.707500000000000018e+00,1.839999999999999858e+00,1.717500000000000027e+00,1.640000000000000124e+00,1.592500000000000027e+00
3.372500000000000053e+00,2.687500000000000444e+00,3.305000000000000604e+00,2.899999999999999467e+00,3.004999999999999893e+00,2.774999999999999911e+00,2.802499999999999769e+00,2.957500000000000018e+00,2.794999999999999929e+00,2.740000000000000213e+00,2.500000000000000000e+00,2.652499999999999858e+00,2.379999999999999893e+00,2.452499999999999680e+00,2.354999999999999982e+00,2.299999999999999822e+00,2.260000000000000675e+00,2.427499999999999769e+00,2.367500000000000160e+00,2.477500000000000036e+00
2.112499999999999822e+00,2.305000000000000160e+00,1.789999999999999813e+00,2.022499999999999964e+00,1.982499999999999929e+00,1.899999999999999689e+00,1.889999999999999902e+00,1.975000000000000089e+00,2.125000000000000000e+00,1.852499999999999813e+00,1.957500000000000018e+00,1.697499999999999787e+00,1.807499999999999885e+00,1.822499999999999787e+00,1.902499999999999858e+00,1.734999999999999876e+00,1.635000000000000231e+00,1.707500000000000018e+00,1.747500000000000053e+00,1.530000000000000027e+00
2.600000000000000089e+00,2.709999999999999964e+00,2.577499999999999680e+00,2.257500000000000284e+00,2.142500000000000071e+00,2.177499999999999769e+00,2.190000000000000391e+00,2.270000000000000462e+00,2.257500000000000284e+00,2.192499999999999893e+00,2.109999999999999876e+00,1.942499999999999671e+00,1.810000000000000053e+00,1.927500000000000213e+00,1.835000000000000187e+00,1.752499999999999947e+00,1.859999999999999876e+00,1.472500000000000142e+00,1.817500000000000115e+00,1.792499999999999982e+00
2.149999999999999911e+00,2.230000000000000426e+00,1.892500000000000071e+00,1.697500000000000231e+00,1.690000000000000169e+00,1.812500000000000000e+00,1.944999999999999840e+00,1.609999999999999876e+00,1.707500000000000018e+00,1.692500000000000115e+00,1.615000000000000213e+00,1.542499999999999982e+00,1.500000000000000222e+00,1.645000000000000018e+00,1.614999999999999769e+00,1.439999999999999947e+00,1.380000000000000115e+00,1.570000000000000062e+00,1.362500000000000266e+00,1.355000000000000204e+00
4.284999999999999254e+00,3.957500000000000462e+00,3.814999999999999947e+00,4.547499999999999432e+00,3.752500000000000391e+00,3.622500000000000053e+00,3.739999999999999769e+00,3.659999999999999254e+00,3.545000000000000373e+00,3.589999999999999858e+00,3.527499999999999858e+00,3.385000000000000231e+00,3.294999999999999485e+00,3.797500000000000320e+00,3.837499999999999911e+00,3.667500000000000426e+00,3.725000000000000089e+00,3.485000000000000320e+00,3.584999999999999964e+00,3.494999999999999662e+00
2.517499999999999627e+00,2.590000000000000302e+00,2.357500000000000373e+00,2.607500000000000373e+00,2.202500000000000124e+00,2.132499999999999840e+00,1.905000000000000027e+00,1.992500000000000160e+00,1.744999999999999885e+00,1.725000000000000089e+00,1.822500000000000231e+00,1.729999999999999760e+00,1.557500000000000107e+00,1.502499999999999947e+00,1.567500000000000115e+00,1.649999999999999911e+00,1.497499999999999831e+00,1.564999999999999947e+00,1.515000000000000124e+00,1.560000000000000053e+00
2.697499999999999787e+00,2.777499999999999858e+00,2.500000000000000000e+00,2.389999999999999680e+00,2.309999999999999609e+00,2.045000000000000373e+00,2.029999999999999805e+00,1.927500000000000213e+00,1.967499999999999805e+00,1.867500000000000160e+00,1.739999999999999769e+00,2.027499999999999858e+00,1.782499999999999973e+00,1.994999999999999885e+00,1.760000000000000231e+00,1.827499999999999902e+00,1.689999999999999947e+00,1.712499999999999911e+00,1.862500000000000044e+00,1.784999999999999698e+00
2.450000000000000178e+00,2.390000000000000124e+00,1.922499999999999876e+00,2.062500000000000444e+00,1.772500000000000187e+00,2.042499999999999982e+00,1.792499999999999982e+00,2.057500000000000107e+00,2.030000000000000249e+00,1.922499999999999876e+00,1.857499999999999929e+00,1.732499999999999929e+00,1.907500000000000195e+00,1.677499999999999769e+00,1.594999999999999973e+00,1.725000000000000089e+00,1.625000000000000000e+00,1.477500000000000036e+00,1.482500000000000151e+00,1.609999999999999876e+00
1.705000000000000071e+00,1.864999999999999769e+00,1.917499999999999982e+00,1.967500000000000027e+00,1.749999999999999556e+00,1.780000000000000471e+00,1.495000000000000107e+00,1.352500000000000258e+00,1.492499999999999938e+00,1.007499999999999840e+00,1.194999999999999840e+00,9.724999999999999201e-01,9.974999999999999423e-01,1.012499999999999956e+00,1.007500000000000062e+00,9.600000000000001865e-01,6.849999999999999423e-01,8.225000000000001199e-01,7.950000000000001510e-01,9.525000000000000133e-01
3.297500000000000320e+00,3.297500000000000320e+00,3.087499999999999911e+00,3.229999999999999538e+00,2.584999999999999964e+00,2.777500000000000302e+00,2.752499999999999947e+00,2.537499999999999645e+00,2.127500000000000391e+00,2.544999999999999929e+00,2.305000000000000160e+00,2.160000000000000142e+00,2.217500000000000249e+00,2.095000000000000195e+00,2.215000000000000302e+00,2.334999999999999520e+00,2.162500000000000533e+00,1.949999999999999956e+00,1.927499999999999769e+00,2.112499999999999822e+00
2.354999999999999982e+00,2.594999999999999751e+00,2.337499999999999911e+00,2.140000000000000124e+00,2.134999999999999787e+00,1.842500000000000027e+00,2.037500000000000089e+00,1.534999999999999920e+00,1.804999999999999716e+00,1.715000000000000302e+00,1.705000000000000071e+00,1.707500000000000018e+00,1.725000000000000089e+00,1.625000000000000000e+00,1.689999999999999947e+00,1.635000000000000231e+00,1.695000000000000284e+00,1.762499999999999956e+00,1.750000000000000000e+00,1.619999999999999885e+00
1.577500000000000124e+00,1.547499999999999876e+00,1.659999999999999698e+00,1.554999999999999938e+00,1.352500000000000036e+00,1.292499999999999982e+00,1.517499999999999849e+00,1.379999999999999893e+00,1.245000000000000107e+00,1.322500000000000231e+00,1.225000000000000089e+00,1.302499999999999769e+00,1.344999999999999973e+00,1.347500000000000142e+00,1.380000000000000115e+00,1.437500000000000222e+00,1.300000000000000044e+00,1.147499999999999964e+00,1.119999999999999885e+00,1.217500000000000027e+00
3.592500000000000249e+00,3.265000000000000568e+00,2.769999999999999574e+00,3.060000000000000053e+00,2.719999999999999751e+00,2.572499999999999343e+00,2.600000000000000089e+00,2.750000000000000000e+00,2.814999999999999947e+00,2.489999999999999769e+00,2.509999999999999787e+00,2.684999999999999609e+00,2.184999999999999609e+00,2.507499999999999396e+00,2.022499999999999964e+00,2.350000000000000533e+00,2.292499999999999982e+00,2.307500000000000107e+00,2.354999999999999538e+00,2.187500000000000000e+00
3.019999999999999574e+00,2.555000000000000160e+00,2.919999999999999929e+00,2.337499999999999911e+00,2.190000000000000391e+00,2.327499999999999680e+00,2.322500000000000231e+00,2.242499999999999716e+00,2.155000000000000249e+00,2.182500000000000107e+00,2.112500000000000266e+00,2.062499999999999556e+00,2.012500000000000178e+00,1.990000000000000213e+00,2.122499999999999609e+00,1.912500000000000089e+00,1.860000000000000098e+00,2.062500000000000000e+00,1.902500000000000302e+00,1.789999999999999813e+00
2.715000000000000302e+00,2.549999999999999822e+00,2.417499999999999982e+00,2.569999999999999840e+00,2.695000000000000284e+00,2.450000000000000178e+00,2.417499999999999982e+00,2.299999999999999822e+00,2.367499999999999716e+00,2.120000000000000107e+00,2.212500000000000355e+00,2.209999999999999964e+00,2.117500000000000160e+00,2.270000000000000462e+00,2.182500000000000107e+00,1.990000000000000213e+00,1.969999999999999973e+00,1.837499999999999911e+00,1.794999999999999929e+00,2.060000000000000053e+00
2.629999999999999893e+00,2.500000000000000000e+00,2.419999999999999929e+00,2.179999999999999716e+00,2.174999999999999822e+00,2.272499999999999964e+00,2.270000000000000018e+00,2.129999999999999893e+00,2.155000000000000249e+00,2.002499999999999947e+00,1.997500000000000053e+00,2.087499999999999911e+00,2.122500000000000053e+00,1.640000000000000124e+00,1.722500000000000142e+00,1.957500000000000240e+00,1.752499999999999947e+00,1.864999999999999769e+00,1.687500000000000000e+00,1.787500000000000089e+00
3.122500000000000053e+00,2.537500000000000533e+00,2.240000000000000213e+00,2.035000000000000142e+00,1.910000000000000142e+00,1.822500000000000231e+00,1.865000000000000213e+00,1.557500000000000107e+00,1.455000000000000071e+00,1.302499999999999769e+00,1.162500000000000089e+00,1.185000000000000053e+00,1.127499999999999947e+00,1.135000000000000009e+00,1.107500000000000151e+00,1.094999999999999973e+00,1.157500000000000195e+00,1.117499999999999938e+00,1.122500000000000053e+00,9.999999999999997780e-01
2.709999999999999964e+00,2.527499999999999858e+00,2.627500000000000391e+00,2.504999999999999893e+00,2.179999999999999716e+00,2.452500000000000124e+00,2.360000000000000320e+00,2.195000000000000284e+00,2.137500000000000178e+00,2.007499999999999840e+00,2.004999999999999893e+00,2.212499999999999911e+00,2.132499999999999840e+00,1.997500000000000053e+00,1.949999999999999956e+00,2.169999999999999485e+00,2.020000000000000018e+00,2.084999999999999964e+00,1.992500000000000160e+00,1.817500000000000115e+00
1.560000000000000053e+00,1.497500000000000053e+00,1.267499999999999849e+00,1.222499999999999920e+00,1.047499999999999876e+00,1.084999999999999964e+00,1.109999999999999876e+00,9.975000000000001643e-01,7.600000000000000089e-01,7.700000000000000178e-01,8.249999999999999556e-01,8.000000000000000444e-01,7.350000000000000977e-01,7.824999999999999734e-01,6.649999999999999245e-01,6.599999999999999201e-01,7.900000000000000355e-01,7.249999999999999778e-01,7.125000000000000222e-01,5.799999999999999600e-01
2.709999999999999964e+00,2.012500000000000178e+00,2.274999999999999911e+00,2.264999999999999680e+00,2.002500000000000391e+00,1.719999999999999973e+00,1.697500000000000231e+00,1.567499999999999893e+00,1.497500000000000053e+00,1.462499999999999911e+00,1.652499999999999858e+00,1.459999999999999742e+00,1.492500000000000160e+00,1.342499999999999805e+00,1.292499999999999982e+00,1.357499999999999929e+00,1.330000000000000071e+00,1.369999999999999885e+00,1.282499999999999973e+00,1.367500000000000160e+00
