1.620572982041677823e-01,1.920393478199483583e-01,1.868448389096163675e-01,1.816353863657820256e-01,1.772218564956170306e-01,1.803501566740258744e-01,1.770810827743697913e-01,1.712615500295338600e-01,1.689488928494700948e-01,1.726558161898913146e-01,1.682068831990996549e-01,1.607703100469504987e-01,1.632118974118925425e-01,1.601154868705787215e-01,1.446192105129284478e-01,1.415859029043307071e-01,1.489362279635146613e-01,1.528337473236446031e-01,1.503547451286990633e-01,1.459447933845170742e-01,1.524977231159716506e-01,1.522348737645991823e-01,1.526516449022349287e-01,1.526494410466407436e-01,1.413165608496412817e-01,1.437452307314044109e-01,1.374863405111958481e-01,1.417555059134922024e-01,1.474683686526924997e-01,1.426908295564440488e-01
1.455724332878080562e-01,1.209049213225003444e-01,1.574445032541252898e-01,1.652248000994440136e-01,1.777274234242904594e-01,1.829273113413300289e-01,1.796341274732794480e-01,1.684755358289134197e-01,1.571676191008413714e-01,1.732123687597338091e-01,1.830384834392841109e-01,1.683495775073806933e-01,1.668976917341064847e-01,1.768872836331405185e-01,1.726639675178708033e-01,1.700614268106936111e-01,1.675089826226022482e-01,1.650149450770003190e-01,1.627901777605413325e-01,1.589197522472300395e-01,1.458695722169823517e-01,1.375595045205914579e-01,1.363652729045081724e-01,1.348667380677572303e-01,1.344803441509686281e-01,1.347022551068251250e-01,1.415963877965714102e-01,1.421107201801590225e-01,1.420274056322134160e-01,1.285836663781961819e-01
1.070639591927399908e-01,1.074863183943673139e-01,1.052684985649717242e-01,1.042933008039950288e-01,1.098770637385367427e-01,1.110823296056455689e-01,1.149670913729899935e-01,1.124496046246802605e-01,1.070975383286160293e-01,1.098720074663758761e-01,1.094596436146533097e-01,1.064305546493250210e-01,9.996014637943229086e-02,1.010169280521161922e-01,1.047802226650067503e-01,1.024681823546301079e-01,1.060195649309510629e-01,1.045583303445710294e-01,1.022398535519343649e-01,1.002566151876717326e-01,1.232448130779436879e-01,9.875849705590268590e-02,9.991033016697557778e-02,9.923376192694116638e-02,9.895780994013633758e-02,9.497917250574750003e-02,9.910164379297214943e-02,9.847679428345380848e-02,1.030253474744066283e-01,9.997295930696756261e-02
1.027205245938683092e-01,9.514851938280878552e-02,9.612777633294161683e-02,1.031509740952072790e-01,9.691908296086641783e-02,9.827839017458843418e-02,9.546132304515196620e-02,9.539744671376781948e-02,9.931195395082539901e-02,9.072686590823506037e-02,9.523722817065617685e-02,9.564998564080612331e-02,9.269520610348680467e-02,9.549174225819828665e-02,9.645510053777917037e-02,9.107844943024273610e-02,8.897856587507568804e-02,9.178531042534279760e-02,8.727242009158435454e-02,8.104948191394266421e-02,8.471972673920420693e-02,8.386235783549371436e-02,8.393545433145137291e-02,8.089560411686223806e-02,7.904620464725553575e-02,7.347276307299356601e-02,6.709312672935274779e-02,7.556682922428560600e-02,7.712924058414175055e-02,7.868518300602317384e-02
1.105082534206114214e-01,1.490486083609001144e-01,1.537656747003354474e-01,1.477065199961826725e-01,1.493064005144049688e-01,1.480563164458246483e-01,1.458208989407939471e-01,1.595035507944866371e-01,1.685007235211780641e-01,1.632963109968660065e-01,1.652241462938105754e-01,1.603970574835545670e-01,1.628247751646149655e-01,1.571391810536831579e-01,1.517861556171610782e-01,1.521268963483860537e-01,1.608667879233937059e-01,1.625118419236952216e-01,1.504997641604320646e-01,1.451453294690072948e-01,1.412899348114095011e-01,1.398141623727725269e-01,1.394730824952999382e-01,1.315454434927477989e-01,1.312090265262847721e-01,1.288440774591377846e-01,1.289052671586175813e-01,1.294493561299905893e-01,1.141038351028798026e-01,1.164226018530002821e-01
1.316326960396491386e-01,1.382090919093955650e-01,1.328323923011418273e-01,1.352372401046069428e-01,1.205644133970624615e-01,1.176634927701205036e-01,1.197419035124718811e-01,1.160140742845399975e-01,1.142918075977041314e-01,1.081705614775589908e-01,1.123048100945385624e-01,1.108126268599609332e-01,1.048028425304826095e-01,9.124140412751491347e-02,9.356703545296704561e-02,1.029827086049155266e-01,1.029695208409858592e-01,8.972853434968838804e-02,9.311601684239177723e-02,9.749583720141562215e-02,9.622584673697037738e-02,9.619376664181904235e-02,8.925096396062752457e-02,9.422068263941330013e-02,9.347542094576334615e-02,9.107872052973368937e-02,9.075570927182541325e-02,8.830743855250079710e-02,8.714908469377612155e-02,9.199449795678536768e-02
1.322158028320310763e-01,1.268921968823521762e-01,1.081191900601334438e-01,1.112617035042456348e-01,1.104945113434917803e-01,1.085999852215618622e-01,9.449345133753456194e-02,1.046670500110932212e-01,9.972397089150816796e-02,9.934691058093002292e-02,9.709486896971905590e-02,9.731151455093857428e-02,9.359384938111749153e-02,9.967738081888778690e-02,9.149499075541421556e-02,9.442892029274888022e-02,9.115679748869560950e-02,9.738316836846848401e-02,9.497722274054012925e-02,8.519581656685865090e-02,8.288356402318365623e-02,9.796954049191783365e-02,9.121027801084050091e-02,9.069130928731217178e-02,9.268877966907974886e-02,1.011986495298562022e-01,1.004660743672481232e-01,9.883718998158937119e-02,1.006886473427054396e-01,9.415999648614906126e-02
1.540247094173889664e-01,1.653615567308328593e-01,1.566353199530365337e-01,1.441098903400705733e-01,1.429824300697186135e-01,1.548939302543183294e-01,1.678339861696082347e-01,1.711144299822436321e-01,1.775577805450911928e-01,1.692002976969624872e-01,1.646234761171349037e-01,1.748632622760629141e-01,1.789248411077458412e-01,1.874803858053646910e-01,1.854594561529371299e-01,1.873469910666525629e-01,1.786189129106509621e-01,1.756733254764382690e-01,1.796223919885928388e-01,1.650257181602945988e-01,1.531155659729273866e-01,1.593106484703686598e-01,1.606189609519496908e-01,1.577089834371844801e-01,1.618722442446206278e-01,1.642308109316252818e-01,1.546947611776251230e-01,1.529698590500029598e-01,1.387009617490933544e-01,1.296790910928460605e-01
1.089465833548319829e-01,1.366366046431009007e-01,1.395901407958577978e-01,1.303949603282747449e-01,1.317565094322772912e-01,1.423632330465165463e-01,1.137709416349088065e-01,1.135673238085543324e-01,1.015694434948417463e-01,1.059058515036636200e-01,1.103932644662081325e-01,1.090367759910321060e-01,1.159187934144703946e-01,1.074629996617268157e-01,1.187569621091021238e-01,1.140159453869025036e-01,1.161103402419918218e-01,1.150728164529735975e-01,1.114194610303617244e-01,1.109304086152915758e-01,1.068125160280709446e-01,1.037320860631480018e-01,1.069553096933711644e-01,1.042381236388735255e-01,1.005302300827657785e-01,9.483331706046856102e-02,9.655344582786555552e-02,9.815583477936788703e-02,9.599819957159431982e-02,9.384387481080570803e-02
1.249938270080704905e-01,1.418798178602206361e-01,1.493691260015573841e-01,1.616241066544587268e-01,1.573629327147679779e-01,1.608354154538033653e-01,1.626316940243646425e-01,1.559852003109570007e-01,1.480441208842656342e-01,1.398750765398791007e-01,1.333324305524992426e-01,1.280612555974100508e-01,1.241329434691733485e-01,1.370355455374288600e-01,1.355550091063666973e-01,1.321439777825593187e-01,1.317072370687969729e-01,1.304327081602796867e-01,1.291113979725250771e-01,1.391437883168360756e-01,1.245363995577791344e-01,1.202540777266057764e-01,1.211572032577286212e-01,1.184463206021931503e-01,1.211765623347157844e-01,1.186055814479962944e-01,1.296481468255857306e-01,1.221997201508181474e-01,1.250319465349595538e-01,1.312733459542518577e-01
1.350040923019432126e-01,1.379014006321048758e-01,1.254153592893590130e-01,1.368463362793699845e-01,1.263994256902095936e-01,1.301637145774220405e-01,1.381566475391584337e-01,1.311770079221484808e-01,1.223641600074179547e-01,1.156368303924397434e-01,1.095723730612402219e-01,1.110979158831534863e-01,1.059187028099299738e-01,1.129548145209259835e-01,1.143630778715180873e-01,1.088641978808777833e-01,1.114501494053244252e-01,1.150443822033184182e-01,1.082192846966145566e-01,1.040357251080869239e-01,1.090690403164690792e-01,1.091374996376611728e-01,1.001093229585031108e-01,9.601147693741463041e-02,9.553940431977675507e-02,1.012136537414972670e-01,9.695439299478726680e-02,1.000194116961771601e-01,1.011968195957575339e-01,1.036274488161710444e-01
1.501344253627805991e-01,1.445337544410976172e-01,1.461222217997786288e-01,1.544775344248324744e-01,1.527152599358818086e-01,1.390776495077213626e-01,1.374336203408758339e-01,1.445494490127048060e-01,1.366810290556217111e-01,1.330770917388827135e-01,1.321478782591497536e-01,1.313866220147410779e-01,1.263552702541039796e-01,1.258360681576737583e-01,1.317708448616595751e-01,1.299034779374552140e-01,1.124651935182010704e-01,1.206315940435236239e-01,1.192860707151789379e-01,1.168708530656651506e-01,1.231365797963814429e-01,1.208063443677780263e-01,1.109314102397412766e-01,1.137019061264591263e-01,1.199698779066573628e-01,1.210035455046312158e-01,1.162028080236987837e-01,1.152500234326855333e-01,1.097654345287438354e-01,1.079649291479688189e-01
