campaign_name,num_chunk,mturk_id,accept,chunk1,chunk2,chunk3,chunk4,chunk5,video_name,video_bitrate,video_rebuf
Soccer2_2_100k_72,5,A21D966T20TNKX,0,2,2,3,2,5,Soccer2,1,2
Soccer2_2_100k_72,5,A38NFX88VZDMJ3,0,1,1,2,2,1,Soccer2,1,2
Soccer2_2_100k_72,5,AVQGY7FCU80XP,0,1,1,2,3,4,Soccer2,1,2
Soccer2_2_100k_72,5,A3N5P5VO81FIJ6,0,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A3LMI7ZDFO8JHR,0,1,2,5,2,4,Soccer2,1,2
Soccer2_2_100k_72,5,A3OLRWACCCCUTU,1,1,1,1,2,1,Soccer2,1,2
Soccer2_2_100k_72,5,A272A0JGRTBFCR,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1L8RL58MYU4NC,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A2MCG5W6LHSRG9,1,1,1,2,3,2,Soccer2,1,2
Soccer2_2_100k_72,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A18LFH7XW61JO9,1,1,3,3,4,2,Soccer2,1,2
Soccer2_2_100k_72,5,A1NH9LK567B862,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,AVPD36WUJKJFS,1,3,2,2,2,3,Soccer2,1,2
Soccer2_2_100k_72,5,A3OOGICWSLXYB0,1,1,1,1,2,2,Soccer2,1,2
Soccer2_2_100k_72,5,A2QD9PJUKW7PKK,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A3P2WQO8VESWF2,1,1,2,2,2,1,Soccer2,1,2
Soccer2_2_100k_72,5,A2YHSU2IJZ9J14,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A3169N2SCN3ENK,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A11SX02CICZN85,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A31Z5TPD8QKE26,1,1,1,2,2,2,Soccer2,1,2
Soccer2_2_100k_72,5,A1UM7U8DA3RMA9,1,1,1,2,2,2,Soccer2,1,2
Soccer2_2_100k_72,5,A3B67I3A0YR2D,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1NJ6Q940T7HEB,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1AZAC9CPBEP6K,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A2H8GNSEVUJXYL,1,1,1,1,2,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1IU5OP7BBZHZ7,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,ASWZO1WY1UHEP,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A3PGUPNMOU5BPW,1,1,1,1,1,3,Soccer2,1,2
Soccer2_2_100k_72,5,A2BO8M77CS3SGZ,1,1,1,2,3,3,Soccer2,1,2
Soccer2_2_100k_72,5,A1S34BUFNQ33SQ,1,1,2,2,2,1,Soccer2,1,2
Soccer2_2_100k_72,5,A3N5RTXKN4I723,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1OKNQ2JEXW34Q,1,1,1,2,2,2,Soccer2,1,2
Soccer2_2_100k_72,5,AH22ILXQFI4R2,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1NOINYD1FZ55T,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1IHI23KH87K5W,1,1,2,2,3,2,Soccer2,1,2
Soccer2_2_100k_72,5,A3UUH3632AI3ZX,1,1,1,2,3,3,Soccer2,1,2
Soccer2_2_100k_72,5,A3UM3RQRAL4DP5,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,ARTQWWNFA7IOD,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A30YUELTPFSF0T,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_100k_72,5,A1F1BIPJR11LSR,1,1,2,2,2,1,Soccer2,1,2
Soccer2_2_100k_72,5,A122E99M2DQY1G,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A3O7X46E3REM7I,0,1,1,1,2,2,Soccer2,1,2
Soccer2_2_200k_144,5,A38NFX88VZDMJ3,0,1,2,1,2,1,Soccer2,1,2
Soccer2_2_200k_144,5,A2BO8M77CS3SGZ,0,1,2,3,3,3,Soccer2,1,2
Soccer2_2_200k_144,5,A3UUH3632AI3ZX,0,1,2,3,3,3,Soccer2,1,2
Soccer2_2_200k_144,5,A3UM3RQRAL4DP5,0,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,ARTQWWNFA7IOD,0,1,1,2,2,2,Soccer2,1,2
Soccer2_2_200k_144,5,A3OLRWACCCCUTU,1,1,1,2,2,1,Soccer2,1,2
Soccer2_2_200k_144,5,A272A0JGRTBFCR,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1L8RL58MYU4NC,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A2MCG5W6LHSRG9,1,1,1,2,2,3,Soccer2,1,2
Soccer2_2_200k_144,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1NH9LK567B862,1,4,4,4,4,4,Soccer2,1,2
Soccer2_2_200k_144,5,AVPD36WUJKJFS,1,3,2,3,3,3,Soccer2,1,2
Soccer2_2_200k_144,5,A3QS7M912JGKFD,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A25CAT0W9W97Z8,1,2,2,3,3,4,Soccer2,1,2
Soccer2_2_200k_144,5,A219VCQZADQ45W,1,1,1,1,3,1,Soccer2,1,2
Soccer2_2_200k_144,5,A2QD9PJUKW7PKK,1,1,2,2,3,2,Soccer2,1,2
Soccer2_2_200k_144,5,A3P2WQO8VESWF2,1,1,2,3,3,2,Soccer2,1,2
Soccer2_2_200k_144,5,A2YHSU2IJZ9J14,1,1,1,1,2,1,Soccer2,1,2
Soccer2_2_200k_144,5,A3169N2SCN3ENK,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,AMKGMVI25PC0B,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A11SX02CICZN85,1,1,1,1,1,2,Soccer2,1,2
Soccer2_2_200k_144,5,A31Z5TPD8QKE26,1,1,1,2,3,3,Soccer2,1,2
Soccer2_2_200k_144,5,A1UM7U8DA3RMA9,1,2,2,2,3,2,Soccer2,1,2
Soccer2_2_200k_144,5,A3B67I3A0YR2D,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1NJ6Q940T7HEB,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A2H8GNSEVUJXYL,1,1,1,1,2,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1IU5OP7BBZHZ7,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,ASWZO1WY1UHEP,1,2,1,2,2,2,Soccer2,1,2
Soccer2_2_200k_144,5,A3PGUPNMOU5BPW,1,2,1,2,2,3,Soccer2,1,2
Soccer2_2_200k_144,5,A1S34BUFNQ33SQ,1,1,1,2,2,2,Soccer2,1,2
Soccer2_2_200k_144,5,A3N5RTXKN4I723,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,AH22ILXQFI4R2,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1NOINYD1FZ55T,1,1,2,2,2,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1IHI23KH87K5W,1,1,2,3,3,2,Soccer2,1,2
Soccer2_2_200k_144,5,A3UUH3632AI3ZX,1,1,1,2,1,2,Soccer2,1,2
Soccer2_2_200k_144,5,ASPRULQHB8B1F,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A30YUELTPFSF0T,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_200k_144,5,A1F1BIPJR11LSR,1,1,2,2,2,1,Soccer2,1,2
Soccer2_2_200k_144,5,A122E99M2DQY1G,1,1,1,1,1,1,Soccer2,1,2
Soccer2_2_3000k_576,5,A1AYL5V5GI9HC1,0,3,5,3,4,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A272A0JGRTBFCR,0,3,3,3,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A3CAF7LTD3ORSG,0,4,5,5,5,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A21D966T20TNKX,0,4,3,4,5,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A31Z5TPD8QKE26,0,1,2,2,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A3N5P5VO81FIJ6,0,5,5,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A1IU5OP7BBZHZ7,0,2,2,2,2,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A3KPQ7L5FS8SD6,0,4,4,2,4,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A1NOINYD1FZ55T,0,3,5,3,4,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A1F1BIPJR11LSR,0,3,4,3,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A2DNLHS1RSTF5R,1,3,3,3,3,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A3OLRWACCCCUTU,1,2,3,2,4,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A272A0JGRTBFCR,1,4,4,4,4,4,Soccer2,3,2
Soccer2_2_3000k_576,5,A1L8RL58MYU4NC,1,2,2,2,2,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A3O7X46E3REM7I,1,2,2,2,2,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A1NH9LK567B862,1,4,4,4,4,4,Soccer2,3,2
Soccer2_2_3000k_576,5,A1NF6PELRKACS9,1,2,3,2,4,2,Soccer2,3,2
Soccer2_2_3000k_576,5,AVPD36WUJKJFS,1,3,4,4,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,AJZBAP861F6X1,1,3,3,3,3,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A2QD9PJUKW7PKK,1,4,4,4,4,4,Soccer2,3,2
Soccer2_2_3000k_576,5,A3P2WQO8VESWF2,1,3,3,3,4,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A2YHSU2IJZ9J14,1,2,2,2,2,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A3169N2SCN3ENK,1,1,1,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A11SX02CICZN85,1,2,2,2,3,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A31Z5TPD8QKE26,1,2,2,2,2,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A1UM7U8DA3RMA9,1,3,4,3,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A3B67I3A0YR2D,1,1,1,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A1NJ6Q940T7HEB,1,1,1,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A4T7PYGN1BE2P,1,3,3,3,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A2H8GNSEVUJXYL,1,1,3,3,4,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A1IU5OP7BBZHZ7,1,2,2,2,2,2,Soccer2,3,2
Soccer2_2_3000k_576,5,ASWZO1WY1UHEP,1,3,3,3,3,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A3PGUPNMOU5BPW,1,3,3,3,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A2BO8M77CS3SGZ,1,3,2,3,3,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A1S34BUFNQ33SQ,1,4,4,4,4,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A3N5RTXKN4I723,1,1,1,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A1OKNQ2JEXW34Q,1,4,4,4,4,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A1IHI23KH87K5W,1,3,4,3,4,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A3UUH3632AI3ZX,1,1,1,2,3,3,Soccer2,3,2
Soccer2_2_3000k_576,5,A3UM3RQRAL4DP5,1,1,1,1,1,1,Soccer2,3,2
Soccer2_2_3000k_576,5,ARTQWWNFA7IOD,1,2,2,1,2,1,Soccer2,3,2
Soccer2_2_3000k_576,5,A30YUELTPFSF0T,1,3,3,3,3,2,Soccer2,3,2
Soccer2_2_3000k_576,5,A1F1BIPJR11LSR,1,3,4,3,3,4,Soccer2,3,2
Soccer2_2_3000k_576,5,A122E99M2DQY1G,1,1,1,1,1,1,Soccer2,3,2
Soccer1_2_500k_360,5,A3GNQDFPZALU92,0,3,4,3,4,3,Soccer1,2,2
Soccer1_2_500k_360,5,A3O7X46E3REM7I,0,2,2,2,3,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1T79J0XQXDDGC,0,3,3,3,3,3,Soccer1,2,2
Soccer1_2_500k_360,5,A320BT7PLIQVZT,0,3,1,2,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A38NFX88VZDMJ3,0,3,5,4,4,3,Soccer1,2,2
Soccer1_2_500k_360,5,A124E03UMDZAA9,0,4,4,3,4,3,Soccer1,2,2
Soccer1_2_500k_360,5,A1USDMJVT10CE4,0,3,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A2SKH7WZUEDGGI,0,4,4,4,4,2,Soccer1,2,2
Soccer1_2_500k_360,5,A2H8GNSEVUJXYL,0,1,2,2,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1IU5OP7BBZHZ7,0,1,3,3,3,2,Soccer1,2,2
Soccer1_2_500k_360,5,A3QZMGTVA4VO44,1,1,2,1,2,2,Soccer1,2,2
Soccer1_2_500k_360,5,A3OLRWACCCCUTU,1,1,1,2,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A272A0JGRTBFCR,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A8FUMDQFBKMXR,1,1,3,3,2,1,Soccer1,2,2
Soccer1_2_500k_360,5,A18LFH7XW61JO9,1,4,2,3,3,3,Soccer1,2,2
Soccer1_2_500k_360,5,A1NH9LK567B862,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,AVPD36WUJKJFS,1,1,2,2,2,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1Y3VYHOYKZ1D7,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A31RS26HTX0W37,1,1,3,1,2,2,Soccer1,2,2
Soccer1_2_500k_360,5,A2AO7QP5THYKQF,1,2,3,3,3,4,Soccer1,2,2
Soccer1_2_500k_360,5,A2QD9PJUKW7PKK,1,1,3,2,2,1,Soccer1,2,2
Soccer1_2_500k_360,5,A3P2WQO8VESWF2,1,1,2,1,1,2,Soccer1,2,2
Soccer1_2_500k_360,5,A2RK1FNF8QT7LA,1,2,3,2,2,2,Soccer1,2,2
Soccer1_2_500k_360,5,A320QA9HJFUOZO,1,3,3,4,3,1,Soccer1,2,2
Soccer1_2_500k_360,5,A33CFLCMJNHHNC,1,2,2,2,2,1,Soccer1,2,2
Soccer1_2_500k_360,5,A2SJC9VRBGNC58,1,2,3,2,3,2,Soccer1,2,2
Soccer1_2_500k_360,5,AMKGMVI25PC0B,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1UM7U8DA3RMA9,1,1,2,2,2,2,Soccer1,2,2
Soccer1_2_500k_360,5,A26UIS59SY4NM6,1,2,2,2,3,3,Soccer1,2,2
Soccer1_2_500k_360,5,A3B67I3A0YR2D,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1Y0ABOUJUMCWW,1,1,2,3,2,3,Soccer1,2,2
Soccer1_2_500k_360,5,A4T7PYGN1BE2P,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A2SKH7WZUEDGGI,1,3,3,4,2,3,Soccer1,2,2
Soccer1_2_500k_360,5,A1IU5OP7BBZHZ7,1,1,4,3,3,2,Soccer1,2,2
Soccer1_2_500k_360,5,ASWZO1WY1UHEP,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A3PGUPNMOU5BPW,1,2,2,2,2,2,Soccer1,2,2
Soccer1_2_500k_360,5,A2BO8M77CS3SGZ,1,2,1,2,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1S34BUFNQ33SQ,1,3,3,3,3,3,Soccer1,2,2
Soccer1_2_500k_360,5,A3N5RTXKN4I723,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1NOINYD1FZ55T,1,1,2,2,2,2,Soccer1,2,2
Soccer1_2_500k_360,5,ARTQWWNFA7IOD,1,1,3,2,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A3GLUDQZGEJL5G,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A30YUELTPFSF0T,1,2,1,1,1,1,Soccer1,2,2
Soccer1_2_500k_360,5,A1F1BIPJR11LSR,1,1,2,2,1,2,Soccer1,2,2
Soccer1_2_500k_360,5,A122E99M2DQY1G,1,1,1,1,1,1,Soccer1,2,2
Soccer1_2_3000k_720,5,a2h4hydu6ffamq,0,5,4,4,4,4,Soccer1,3,2
Soccer1_2_3000k_720,5,A38NFX88VZDMJ3,0,3,4,4,4,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A1Y0ABOUJUMCWW,0,3,5,5,4,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A3DZGDF9HCTAOB,0,3,2,1,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A2SKH7WZUEDGGI,0,3,5,3,4,5,Soccer1,3,2
Soccer1_2_3000k_720,5,A3PGUPNMOU5BPW,0,5,3,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A3RWDYQD1331VH,0,4,4,2,4,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A1Q7VWUBIJOK17,0,1,5,2,2,4,Soccer1,3,2
Soccer1_2_3000k_720,5,A3OLRWACCCCUTU,1,2,4,3,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A272A0JGRTBFCR,1,4,4,4,4,4,Soccer1,3,2
Soccer1_2_3000k_720,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_3000k_720,5,A3O7X46E3REM7I,1,3,2,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A8FUMDQFBKMXR,1,5,5,5,5,5,Soccer1,3,2
Soccer1_2_3000k_720,5,A1NHTBY5YB9JH7,1,4,4,4,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,AVPD36WUJKJFS,1,2,2,2,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A2KVYRNL2CK95F,1,3,3,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A2QD9PJUKW7PKK,1,4,4,4,4,4,Soccer1,3,2
Soccer1_2_3000k_720,5,A3P2WQO8VESWF2,1,3,3,3,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A1T79J0XQXDDGC,1,4,4,4,4,4,Soccer1,3,2
Soccer1_2_3000k_720,5,A320BT7PLIQVZT,1,3,3,2,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A3169N2SCN3ENK,1,1,2,2,2,2,Soccer1,3,2
Soccer1_2_3000k_720,5,AMKGMVI25PC0B,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_3000k_720,5,A1UM7U8DA3RMA9,1,3,3,3,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A1USDMJVT10CE4,1,3,2,3,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A3B67I3A0YR2D,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_3000k_720,5,A1NJ6Q940T7HEB,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_3000k_720,5,A4T7PYGN1BE2P,1,2,3,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A2H8GNSEVUJXYL,1,4,4,4,4,4,Soccer1,3,2
Soccer1_2_3000k_720,5,A1IU5OP7BBZHZ7,1,2,5,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A3PGUPNMOU5BPW,1,3,3,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A3N5RTXKN4I723,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_3000k_720,5,A1NOINYD1FZ55T,1,3,2,3,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A1IHI23KH87K5W,1,1,4,3,3,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A3UUH3632AI3ZX,1,2,3,2,2,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A30YUELTPFSF0T,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_3000k_720,5,A3PYEW6693PCHT,1,2,2,2,2,2,Soccer1,3,2
Soccer1_2_3000k_720,5,A1F1BIPJR11LSR,1,3,3,3,3,3,Soccer1,3,2
Soccer1_2_3000k_720,5,A122E99M2DQY1G,1,1,1,1,1,1,Soccer1,3,2
Soccer1_2_100k_90,5,A2WCCV1W8UE8ED,0,1,2,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3N21HBZFYFEXJ,0,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A21EZISIJ3JPSW,0,2,2,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A2UF2FRGVW4T89,0,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,ADU3MDAGZD0UX,0,2,3,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3N5P5VO81FIJ6,0,1,1,5,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A2XI3DX3IJ1TAV,0,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1IU5OP7BBZHZ7,0,1,2,2,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,ASDKBXZBSJNZD,1,2,2,1,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3OLRWACCCCUTU,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A272A0JGRTBFCR,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1L8RL58MYU4NC,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3O7X46E3REM7I,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A8FUMDQFBKMXR,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,AVPD36WUJKJFS,1,1,2,2,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3G5IPGLH1IIZN,1,1,1,1,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A2QD9PJUKW7PKK,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3P2WQO8VESWF2,1,1,2,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A9EVF0SO2IUJ0,1,1,1,2,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A163J5TEJBO43B,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1T79J0XQXDDGC,1,2,2,2,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A320QA9HJFUOZO,1,2,3,4,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A38NFX88VZDMJ3,1,2,1,3,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A124E03UMDZAA9,1,3,3,3,3,2,Soccer1,1,2
Soccer1_2_100k_90,5,AMKGMVI25PC0B,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1UM7U8DA3RMA9,1,1,2,2,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1NJ6Q940T7HEB,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1Y0ABOUJUMCWW,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3DZGDF9HCTAOB,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A4T7PYGN1BE2P,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1IU5OP7BBZHZ7,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,ASWZO1WY1UHEP,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3PGUPNMOU5BPW,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A2BO8M77CS3SGZ,1,1,2,1,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1S34BUFNQ33SQ,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3N5RTXKN4I723,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1NOINYD1FZ55T,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1IHI23KH87K5W,1,2,2,3,2,1,Soccer1,1,2
Soccer1_2_100k_90,5,A3UUH3632AI3ZX,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,ARTQWWNFA7IOD,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A30YUELTPFSF0T,1,1,1,1,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A1F1BIPJR11LSR,1,1,1,2,1,1,Soccer1,1,2
Soccer1_2_100k_90,5,A122E99M2DQY1G,1,1,1,1,1,1,Soccer1,1,2
Soccer1_0_100k_90,5,A1SWV4X4PD25S1,0,3,3,2,5,2,Soccer1,1,0
Soccer1_0_100k_90,5,A3LMI7ZDFO8JHR,0,1,2,2,2,2,Soccer1,1,0
Soccer1_0_100k_90,5,A1IU5OP7BBZHZ7,0,2,2,1,2,2,Soccer1,1,0
Soccer1_0_100k_90,5,A122E99M2DQY1G,0,1,1,1,1,1,Soccer1,1,0
Soccer1_0_100k_90,5,A3QZMGTVA4VO44,1,1,1,1,2,1,Soccer1,1,0
Soccer1_0_100k_90,5,A3OLRWACCCCUTU,1,1,1,2,1,1,Soccer1,1,0
Soccer1_0_100k_90,5,AIQ1I6ODSIO56,1,2,2,3,2,2,Soccer1,1,0
Soccer1_0_100k_90,5,A272A0JGRTBFCR,1,3,3,3,3,3,Soccer1,1,0
Soccer1_0_100k_90,5,A6DX45U3O1CR,1,1,1,1,1,1,Soccer1,1,0
Soccer1_0_100k_90,5,A3O7X46E3REM7I,1,2,2,2,2,2,Soccer1,1,0
Soccer1_0_100k_90,5,A8FUMDQFBKMXR,1,1,1,1,1,1,Soccer1,1,0
Soccer1_0_100k_90,5,A1NH9LK567B862,1,1,4,1,4,1,Soccer1,1,0
Soccer1_0_100k_90,5,AVPD36WUJKJFS,1,2,2,2,2,2,Soccer1,1,0
Soccer1_0_100k_90,5,A3QS7M912JGKFD,1,3,3,3,3,3,Soccer1,1,0
Soccer1_0_100k_90,5,A2QD9PJUKW7PKK,1,1,1,1,1,1,Soccer1,1,0
Soccer1_0_100k_90,5,A3P2WQO8VESWF2,1,2,2,2,2,1,Soccer1,1,0
Soccer1_0_100k_90,5,A38NFX88VZDMJ3,1,1,1,2,2,1,Soccer1,1,0
Soccer1_0_100k_90,5,A3169N2SCN3ENK,1,1,2,1,1,1,Soccer1,1,0
