7.555958983127819550e-01,6.262724340428643677e-01,5.317174040468978236e-01,5.031001753470170090e-01,4.004252460687348636e-01,4.081210079395929391e-01,3.520202750897664656e-01,3.773328066988813623e-01,2.897931485052356315e-01,2.909766140011810776e-01,2.871972379528091590e-01,3.143857382333971051e-01,3.333148548433206848e-01,3.231051513455920343e-01,3.042561651084615959e-01,2.773841093320071893e-01,2.793611411635615327e-01,2.724479638883319232e-01,2.699861650334818841e-01,2.546676316285919062e-01,2.473203395564507467e-01,2.218654433039663476e-01,2.217530418633359146e-01,2.311279476228625951e-01,2.333164635200491721e-01,2.502860783812836942e-01,2.556737991273122512e-01,2.644351676749980840e-01,2.553015696785799760e-01,2.481811864830429648e-01,2.534394276113109967e-01,2.526552961973003719e-01,2.699880991574472588e-01,2.769923669583390646e-01,2.545764760820765082e-01,2.390701269820874331e-01,2.210638779734717951e-01,2.440659834378718918e-01,2.214289337614280540e-01,2.287653291854085946e-01,2.419107867222577146e-01,2.275950090354186273e-01,2.245960768996896340e-01,2.105967189440931531e-01,2.134839187158012741e-01,2.427840447872510465e-01,2.335185834007313666e-01,2.599259532983024257e-01,2.328399720223737479e-01,2.808711490865243854e-01
5.643876850484529362e-01,5.159755988214025368e-01,5.132829667199019230e-01,4.337809224190504187e-01,3.863851402491295661e-01,3.521109775543643794e-01,3.406139738803469763e-01,3.483271568880465519e-01,3.675243648517203532e-01,3.747598939371665216e-01,3.939295328941506136e-01,3.611487426273656265e-01,3.576817196796529541e-01,3.551180754976495657e-01,3.006861443562184877e-01,3.439844076669665296e-01,3.158678337119150692e-01,2.939114314455152921e-01,2.974886082637409057e-01,2.848161983643308082e-01,2.711407823593232624e-01,2.780076090315038995e-01,2.704295774189536261e-01,2.892119071592405000e-01,2.430398665801863367e-01,2.218541633556618542e-01,2.473899793756063892e-01,2.324111688301707390e-01,2.198244514648471926e-01,2.220715327288695362e-01,2.303772928158379363e-01,2.184754779345603470e-01,1.788532491294655413e-01,1.849525437558490470e-01,1.724351357035235621e-01,1.607831365596045503e-01,1.648048951157244368e-01,1.712974817262985228e-01,1.746063334989085836e-01,1.693606799160767007e-01,1.662540477009339657e-01,1.543278113375974869e-01,1.646314291669030982e-01,1.605976767569264330e-01,1.494253498863992446e-01,1.414654418563020266e-01,1.665020343472092546e-01,1.617141684760338705e-01,1.452324575489579439e-01,1.471187999535883695e-01
3.329827469133705420e-01,4.300772657514629893e-01,3.795501539837107807e-01,4.790103390947945683e-01,5.382912638353084533e-01,4.809959713920295976e-01,3.777128572711243026e-01,3.138462625710141118e-01,3.161065138487298420e-01,2.793142732297556607e-01,2.554076159028113024e-01,2.431822236043630348e-01,2.410949665303145362e-01,2.277768123822640489e-01,2.137358618060955784e-01,1.697412721328828700e-01,1.795300349655485073e-01,1.892782463116330915e-01,1.945116127249192917e-01,1.655470452808046888e-01,2.037938607803324309e-01,2.008657758127807003e-01,1.913335789139777865e-01,1.998554247068833334e-01,1.913548289275839032e-01,1.911817062248886701e-01,2.231533748472075418e-01,2.050098149174029161e-01,2.389121163490939004e-01,2.385858245437196823e-01,2.312997826483996211e-01,2.350691811325307523e-01,2.550864149941464154e-01,2.352229779581672120e-01,2.233836683388009670e-01,2.339577271169240025e-01,2.477320678600570258e-01,2.385950629118235577e-01,2.278019057976695128e-01,2.217915953544820629e-01,1.863974677289310378e-01,2.001592494147937107e-01,1.992338489090521858e-01,2.223246327929542798e-01,2.036443335241776842e-01,1.938655858216785377e-01,1.869436525053108644e-01,1.881028014161719442e-01,1.712583389420905544e-01,1.788667442211637759e-01
3.048569586391763897e-01,3.728255912320842524e-01,3.471946751002972231e-01,3.193141363021544388e-01,3.180343533677520984e-01,3.425849244733858434e-01,2.831343362310022038e-01,3.130183471052303545e-01,3.090854708689616537e-01,2.871622678868947509e-01,3.043482343391467060e-01,3.275367904819475595e-01,3.235504469099271807e-01,3.150789118742374217e-01,3.052478209177336144e-01,2.590093438800624703e-01,2.435781043680555757e-01,2.365917161556215509e-01,2.030445252519161858e-01,2.028807425751726068e-01,2.129212929482887928e-01,2.362725806468971568e-01,2.392579066369969754e-01,2.277421567146819259e-01,2.513108821594177700e-01,2.507752982248842022e-01,2.554785958311852623e-01,2.097791676937462713e-01,2.309086049747535729e-01,1.940645013766829352e-01,1.873369350942652167e-01,1.790526708895451569e-01,1.905338867699490069e-01,1.810531012286070163e-01,1.889556677816538743e-01,1.670090856976059190e-01,1.591274240038841048e-01,1.435155381316886580e-01,1.579152541072954552e-01,1.453829187471468165e-01,1.445728444267657120e-01,1.578407010654327425e-01,1.502294029669187514e-01,1.632291734110445369e-01,1.563638214593480458e-01,1.543019973149119817e-01,1.644696377032058843e-01,1.485689809804545680e-01,1.746175748577555309e-01,1.901167619242530860e-01
3.783509321344523668e-01,3.302110671217655113e-01,3.600793049234811694e-01,3.997519431816718982e-01,3.881418417908644725e-01,3.076845722566639574e-01,2.604605154182365045e-01,2.461551971022057916e-01,2.536534312256334411e-01,2.409422414633965448e-01,2.094322351020621309e-01,2.345146163446277521e-01,2.451428752865385807e-01,1.963711743551179445e-01,2.180344705489086488e-01,1.931359271339898598e-01,1.900066902892026677e-01,2.219558933259724864e-01,1.968813998464162551e-01,1.869768343016791345e-01,1.791582457501312564e-01,1.868715963910452804e-01,1.660490311414180020e-01,1.696944204053557614e-01,1.687051203400500854e-01,1.521901475192877218e-01,1.723359822532896657e-01,2.403955972741119440e-01,2.307904348166855968e-01,2.278987976958466444e-01,1.980245951947746941e-01,1.888162232955203079e-01,1.913749376336966179e-01,1.348764677017413594e-01,1.418531946183756443e-01,1.364396515777721031e-01,1.353971175259307824e-01,1.371375831840733750e-01,1.419771787799396223e-01,1.399497710074479873e-01,1.331954787646315586e-01,1.332236958504515179e-01,1.349187158175276513e-01,1.310701620335639750e-01,1.309460857426916480e-01,1.271750524521693404e-01,1.299563739790564332e-01,1.473518567254226974e-01,1.205538735090676272e-01,1.512984516336696172e-01
4.267572687544576859e-01,4.320940685526304392e-01,4.785219594140978083e-01,5.696329814705989314e-01,4.642702707528951200e-01,4.604338503460251308e-01,4.255187687731865620e-01,4.395140290715596199e-01,3.865135004947671815e-01,3.244802377305341379e-01,3.273476480788050091e-01,3.238897367558825069e-01,2.899775133893235379e-01,2.718520947438132773e-01,2.518931907327222053e-01,2.169325809573363906e-01,2.159449011540835184e-01,2.633623228953366202e-01,2.059259248239423412e-01,2.022736981535325773e-01,2.145886307641753921e-01,1.757928381118183392e-01,1.767722645575510454e-01,1.587184473295592535e-01,1.678374562685154836e-01,1.786457054285595092e-01,1.710353562439530239e-01,1.648759390271045122e-01,1.442473936410785251e-01,1.586421756048963516e-01,1.684888666575398708e-01,1.491285903044010375e-01,1.350647424431180854e-01,1.441789611148869554e-01,1.697856229475531442e-01,1.617317990871686428e-01,1.730632683688701212e-01,1.666647531669549209e-01,1.666606483010286965e-01,1.749417428608970870e-01,1.700563502753163481e-01,1.762987585557529990e-01,1.703208165770827009e-01,1.686029208804671886e-01,1.726781289694284127e-01,1.553639401653574004e-01,1.790195872238737329e-01,1.576884356977669710e-01,1.632407859690430119e-01,1.657182369049185477e-01
7.239854355270989306e-01,5.032089069617590171e-01,5.787166848382878648e-01,4.284384568463870391e-01,3.657175014209086417e-01,3.268373199294636877e-01,3.815836721617033023e-01,3.907801769265217828e-01,2.462414753083967955e-01,2.534164860778510553e-01,2.673842959395565377e-01,2.334119183597850866e-01,2.008608440755288160e-01,2.070108638288016278e-01,2.147579763930864138e-01,2.162357887474838092e-01,2.111787762371902244e-01,2.254378616870945373e-01,2.341399703542713373e-01,1.936603698330222612e-01,1.932835586647673465e-01,1.924438153165262400e-01,1.908036974054068413e-01,2.056468949478569008e-01,2.650087809804155814e-01,2.645228846961104607e-01,2.114268571063118718e-01,2.084310575438086399e-01,2.132553816809943381e-01,2.268257521665691667e-01,2.268412015924798353e-01,2.212100610516848920e-01,2.066628528346450278e-01,2.101628472119784763e-01,2.060020840357479066e-01,2.109819785867604325e-01,2.342012091216825465e-01,2.324960844411044225e-01,2.179755552964265930e-01,2.209147516135851474e-01,2.226387123294662762e-01,2.211051051340362505e-01,2.050347503082384504e-01,1.806887358225746920e-01,1.976356152460009563e-01,2.001605125101076632e-01,1.908444610543200692e-01,2.028085894004817147e-01,1.822063028420287389e-01,1.951697300879749741e-01
7.513866268596661735e-01,6.985743707981661998e-01,5.676176204144111059e-01,6.452296393889368487e-01,6.377639687915723776e-01,5.374528052150583379e-01,5.919928380011607594e-01,5.981140304171176370e-01,4.998770032070262714e-01,5.028476003300501596e-01,4.960316139150890979e-01,4.620049891947649034e-01,3.881137447400705431e-01,4.203885177955012931e-01,3.882413258992132299e-01,3.792971088499766941e-01,3.614091488940533448e-01,4.175808603332245017e-01,3.502263221757875855e-01,3.625120356500831087e-01,3.645465989431528886e-01,3.479275274392467088e-01,3.638906883547639581e-01,3.790114426807120185e-01,3.185188600662355318e-01,2.829299160657864354e-01,2.793221028876001766e-01,2.720012184185444659e-01,2.503251917607242638e-01,2.331874823381606121e-01,2.417693680124518851e-01,2.496681793880369538e-01,2.422786014866487037e-01,2.321459250813754926e-01,2.270620949053376858e-01,2.234400174524103222e-01,2.007064249590388150e-01,2.003810281312857766e-01,2.335371619153697176e-01,2.297801836085386906e-01,1.988963065536427377e-01,1.995474976035818138e-01,1.980848345244296538e-01,1.715428774941942236e-01,2.065484725139960787e-01,2.030474197432405592e-01,2.017649316092021139e-01,1.891511677429942029e-01,1.798166223892280757e-01,2.041572513862219829e-01
8.170823233303021738e-01,6.733233650303257489e-01,5.388223351766486813e-01,4.918295991995658145e-01,6.121871361940823819e-01,6.157812814190234407e-01,4.879420629259280662e-01,4.084336829173729755e-01,4.440390523988414495e-01,4.200524820324956221e-01,4.115117039194770010e-01,4.061635358515617855e-01,3.770219723236292175e-01,2.681047202450879130e-01,2.565645689656627648e-01,2.765310570892955400e-01,2.521543652659971047e-01,2.444297018653255604e-01,2.217581213210123858e-01,2.325413651556219319e-01,2.473551445119520631e-01,2.282258677175151851e-01,1.960684736420539587e-01,2.094287679113516210e-01,2.364198004950609500e-01,2.293065843187641617e-01,2.094665147966254803e-01,2.034281577731517632e-01,2.449601290848807400e-01,2.561150012493939032e-01,2.154745438558351711e-01,1.918968130630031854e-01,1.976038515692875586e-01,2.066072334280414646e-01,1.738424403126317963e-01,1.755251199126958428e-01,1.750576447237185973e-01,1.786601908017382834e-01,1.855040206689458071e-01,2.000138027404450292e-01,1.714320830318260824e-01,1.610321355871099924e-01,1.655840902744343257e-01,1.681108749416043435e-01,1.465755225205878920e-01,1.677937890863440695e-01,1.709066092200974274e-01,1.749162753866574938e-01,1.535793088320366040e-01,1.502483508441499749e-01
7.427986479147227206e-01,6.327818995745714270e-01,5.445182149483918099e-01,4.045725126751264500e-01,4.072505836375307497e-01,3.942788544935449391e-01,3.574450193779267204e-01,3.050069438894053020e-01,2.609729880664747315e-01,2.301893285855371729e-01,2.248016768236743290e-01,1.832531708948588745e-01,1.636641535390774838e-01,1.895913653980460800e-01,2.227248029556808950e-01,2.338622928948302093e-01,2.222715928191906221e-01,2.073737211369737488e-01,1.993639200657553734e-01,2.166166985825374314e-01,2.347529006759944969e-01,2.661961361904598422e-01,2.630632312079574375e-01,2.784088855819428221e-01,3.086719984549370910e-01,2.765212518069091741e-01,2.506101470119663222e-01,2.528173774517793460e-01,2.281219285107340122e-01,2.206174933558165963e-01,2.124681610227946715e-01,1.880879223405251821e-01,1.788035133575453239e-01,1.730913982566584797e-01,1.785298990393534568e-01,2.039380230096722868e-01,2.006182473816929823e-01,2.108604018327225604e-01,2.080937058413190044e-01,1.997173548132555321e-01,1.980356768832643721e-01,2.126610367964672510e-01,2.040694959479027459e-01,2.396996067636763816e-01,2.090297471558013875e-01,2.014723396414316858e-01,2.105298439456146364e-01,2.009269129847368329e-01,2.149857096996109773e-01,2.145062519202243223e-01
