3.697777777777778496e+00,3.853333333333333055e+00,3.706666666666666110e+00,3.888333333333333197e+00,3.738333333333333286e+00,3.856111111111111267e+00,3.851666666666666128e+00,3.823333333333333695e+00,3.865555555555555411e+00,3.948333333333333250e+00,4.047777777777778141e+00,3.916111111111110876e+00,3.985555555555555518e+00,3.807777777777777040e+00,3.845000000000000195e+00,3.941666666666666430e+00,3.998333333333333073e+00,3.951666666666666217e+00,4.153888888888888964e+00,4.191666666666666430e+00,4.224999999999999645e+00,4.226666666666666572e+00,4.240555555555555856e+00,4.321666666666667211e+00,4.177777777777778034e+00,4.118888888888888822e+00,4.162222222222222712e+00,4.160555555555555785e+00,4.061111111111111782e+00,4.181666666666666643e+00
3.463333333333332931e+00,3.314444444444444748e+00,3.229999999999999982e+00,3.216111111111110699e+00,3.152777777777777679e+00,2.974444444444444002e+00,3.049999999999999822e+00,3.009999999999999787e+00,3.139444444444444482e+00,3.157222222222222818e+00,3.200000000000000178e+00,3.184444444444445299e+00,3.172222222222222499e+00,3.213888888888888573e+00,3.187777777777777821e+00,3.233888888888889035e+00,3.248333333333333073e+00,3.142222222222221806e+00,3.162777777777778354e+00,3.152222222222222481e+00,3.135000000000000675e+00,3.095000000000000195e+00,3.106111111111110823e+00,3.111666666666666359e+00,3.019444444444443931e+00,3.082777777777777839e+00,2.990555555555555411e+00,2.949444444444444535e+00,3.107222222222222108e+00,2.931111111111111001e+00
3.231111111111110823e+00,3.108888888888888591e+00,2.913333333333333108e+00,2.946111111111110681e+00,2.683888888888889213e+00,2.669999999999999929e+00,2.598333333333333606e+00,2.627777777777777768e+00,2.532222222222221930e+00,2.458888888888888680e+00,2.467777777777778070e+00,2.426111111111111107e+00,2.389444444444444482e+00,2.376111111111111285e+00,2.333888888888888680e+00,2.297222222222222499e+00,2.331666666666666998e+00,2.278333333333333321e+00,2.285000000000000142e+00,2.302777777777777590e+00,2.298333333333333339e+00,2.336111111111110805e+00,2.356111111111111267e+00,2.272777777777777342e+00,2.229444444444444340e+00,2.202777777777777946e+00,2.209444444444444766e+00,2.214444444444444215e+00,2.275555555555555554e+00,2.263888888888888840e+00
3.594444444444444553e+00,3.390555555555555323e+00,3.441666666666666430e+00,3.435555555555555252e+00,3.303333333333333233e+00,3.316666666666666874e+00,3.221111111111111036e+00,3.151666666666666394e+00,3.201111111111111462e+00,3.147222222222222143e+00,3.250555555555555642e+00,3.230555555555555625e+00,3.088888888888888573e+00,3.077222222222222303e+00,3.129999999999999893e+00,3.160555555555555340e+00,3.077222222222222747e+00,3.129999999999999893e+00,3.155555555555555447e+00,3.134444444444444589e+00,3.094999999999999307e+00,3.076111111111111462e+00,3.101111111111111374e+00,3.026666666666666838e+00,2.983888888888889035e+00,3.055000000000000160e+00,2.975555555555556175e+00,3.034444444444444500e+00,3.027777777777778123e+00,3.036111111111110983e+00
3.224444444444444446e+00,3.207777777777777839e+00,3.108333333333332504e+00,3.115555555555555411e+00,2.966666666666666785e+00,2.997777777777777874e+00,3.056666666666666643e+00,2.991666666666666252e+00,2.942777777777777715e+00,2.827222222222222303e+00,2.814444444444443860e+00,2.756666666666666377e+00,2.811666666666666980e+00,2.730555555555555625e+00,2.741666666666666696e+00,2.721111111111111036e+00,2.701111111111111018e+00,2.691111111111110343e+00,2.673888888888888538e+00,2.625555555555555642e+00,2.531111111111111533e+00,2.530555555555555447e+00,2.508333333333333304e+00,2.461111111111111249e+00,2.449444444444444535e+00,2.478888888888888697e+00,2.354999999999999982e+00,2.366111111111111054e+00,2.401111111111111196e+00,2.336111111111111249e+00
3.617777777777777093e+00,3.407777777777777573e+00,3.228888888888888697e+00,3.171666666666666412e+00,3.092777777777777626e+00,2.949444444444444091e+00,2.811666666666666092e+00,2.799999999999999822e+00,2.712222222222221646e+00,2.743333333333333623e+00,2.690555555555555589e+00,2.598888888888889248e+00,2.588888888888889017e+00,2.598888888888888360e+00,2.589444444444444660e+00,2.540555555555555234e+00,2.472777777777777519e+00,2.513888888888888840e+00,2.492222222222222339e+00,2.423888888888888982e+00,2.539444444444444393e+00,2.534444444444444500e+00,2.489999999999999769e+00,2.455555555555555269e+00,2.340555555555555500e+00,2.363888888888888928e+00,2.415555555555555234e+00,2.406111111111110645e+00,2.442222222222222072e+00,2.430000000000000160e+00
3.456111111111111356e+00,3.156111111111111533e+00,3.023888888888889070e+00,2.880555555555555980e+00,2.832222222222222197e+00,2.796111111111111214e+00,2.792777777777778692e+00,2.618888888888888378e+00,2.556666666666666643e+00,2.531111111111111533e+00,2.460555555555555607e+00,2.446111111111111125e+00,2.458888888888889124e+00,2.455555555555555269e+00,2.277777777777777679e+00,2.335555555555555607e+00,2.403333333333333321e+00,2.346111111111111036e+00,2.316111111111111232e+00,2.271666666666666501e+00,2.246666666666666146e+00,2.296666666666666412e+00,2.247222222222221788e+00,2.273333333333332984e+00,2.143888888888888733e+00,2.156666666666666288e+00,2.173888888888888982e+00,2.190555555555555589e+00,2.221111111111111036e+00,2.158888888888888857e+00
3.589444444444444660e+00,3.731111111111112155e+00,3.617222222222222339e+00,3.640555555555556211e+00,3.526666666666666394e+00,3.548888888888889870e+00,3.628888888888889053e+00,3.624444444444444358e+00,3.628333333333332966e+00,3.724444444444444002e+00,3.667222222222222161e+00,3.767222222222222250e+00,3.699444444444444091e+00,3.712777777777777288e+00,3.729444444444444784e+00,3.848888888888889248e+00,3.676111111111110663e+00,3.693333333333333357e+00,3.570555555555555483e+00,3.624444444444444358e+00,3.595000000000000195e+00,3.609444444444444677e+00,3.681111111111111001e+00,3.613888888888889817e+00,3.476111111111110930e+00,3.500000000000000000e+00,3.623333333333333517e+00,3.626111111111110841e+00,3.781666666666665844e+00,3.659444444444444056e+00
3.521111111111110858e+00,3.497777777777777874e+00,3.354444444444444784e+00,3.247222222222222676e+00,3.146111111111110858e+00,3.115555555555555856e+00,3.085000000000000409e+00,3.038333333333333108e+00,3.115000000000000213e+00,3.084999999999999520e+00,2.983888888888888591e+00,2.927222222222222392e+00,2.996111111111111391e+00,2.965555555555555500e+00,2.892777777777778336e+00,2.939444444444443860e+00,2.843888888888888467e+00,2.870000000000000107e+00,2.939999999999999947e+00,2.896111111111110858e+00,2.854444444444444784e+00,2.774999999999999911e+00,2.819999999999999840e+00,2.844444444444444553e+00,2.912222222222222268e+00,2.958333333333332593e+00,2.880555555555555536e+00,2.881111111111110734e+00,2.876111111111110841e+00,2.850000000000000089e+00
3.530555555555555447e+00,3.570555555555555483e+00,3.512222222222222356e+00,3.491666666666666252e+00,3.371666666666667034e+00,3.382777777777777661e+00,3.368888888888889266e+00,3.410000000000000142e+00,3.394444444444444375e+00,3.376111111111111285e+00,3.330555555555556158e+00,3.305000000000000160e+00,3.270555555555555216e+00,3.291111111111111320e+00,3.250555555555555642e+00,3.274444444444444713e+00,3.261111111111111072e+00,3.206111111111110912e+00,3.085555555555555607e+00,3.058333333333333570e+00,2.979444444444444784e+00,3.061111111111111782e+00,3.076111111111111462e+00,3.021111111111110858e+00,3.228888888888889142e+00,3.192222222222222072e+00,3.095555555555555394e+00,3.144444444444444375e+00,3.062777777777776933e+00,3.073333333333333250e+00
3.364444444444444571e+00,3.278888888888888520e+00,3.268888888888889177e+00,3.134999999999999787e+00,3.137777777777777555e+00,3.244444444444444464e+00,3.154999999999999805e+00,3.098888888888888360e+00,3.128888888888888609e+00,3.115555555555554967e+00,3.064444444444444748e+00,2.961666666666666448e+00,2.959999999999999964e+00,2.960555555555556051e+00,2.957777777777777839e+00,2.846111111111111036e+00,2.842222222222222872e+00,2.826666666666666661e+00,2.824444444444444979e+00,2.878333333333333854e+00,2.853333333333333055e+00,2.755555555555555536e+00,2.844444444444444109e+00,2.847777777777778407e+00,2.722222222222222765e+00,2.767222222222221806e+00,2.756111111111110734e+00,2.632222222222222463e+00,2.656111111111111533e+00,2.711111111111111249e+00
3.580555555555554825e+00,3.480555555555554736e+00,3.497777777777778319e+00,3.471111111111111036e+00,3.618333333333333179e+00,3.555000000000000604e+00,3.512777777777777555e+00,3.487222222222222445e+00,3.465000000000000746e+00,3.495000000000000551e+00,3.352222222222222214e+00,3.294999999999999929e+00,3.247222222222222232e+00,3.253888888888888609e+00,3.207222222222222197e+00,3.243888888888889266e+00,3.348888888888889692e+00,3.252777777777777768e+00,3.321111111111111569e+00,3.305000000000000604e+00,3.256666666666666821e+00,3.253333333333332966e+00,3.253888888888889053e+00,3.241111111111111498e+00,3.274444444444443825e+00,3.145555555555556104e+00,3.137777777777777555e+00,3.126111111111111285e+00,3.085555555555556051e+00,3.113888888888888928e+00
3.314444444444444748e+00,3.102222222222222214e+00,3.030555555555555003e+00,3.067222222222221628e+00,3.008888888888888502e+00,2.830555555555555269e+00,2.967777777777777626e+00,2.833333333333333037e+00,2.782777777777777573e+00,2.806666666666666643e+00,2.780555555555555447e+00,2.765555555555555323e+00,2.857222222222222108e+00,2.804444444444444073e+00,2.826666666666666217e+00,2.855555555555555625e+00,2.830555555555555269e+00,2.780555555555555447e+00,2.793333333333333890e+00,2.728888888888889142e+00,2.749444444444444358e+00,2.870555555555554861e+00,2.737777777777777199e+00,2.759999999999999787e+00,2.759999999999999343e+00,2.807777777777777040e+00,2.786111111111110983e+00,2.733333333333332948e+00,2.759444444444444144e+00,2.774999999999999911e+00
3.431666666666667531e+00,3.376111111111111285e+00,3.276111111111112084e+00,3.129999999999999893e+00,3.049444444444444624e+00,2.971111111111111480e+00,3.035555555555555340e+00,3.060555555555555252e+00,2.996666666666666146e+00,3.057222222222222285e+00,3.036111111111110983e+00,3.030000000000000693e+00,2.950555555555555820e+00,2.986666666666666803e+00,2.937777777777776933e+00,2.968333333333333268e+00,2.993333333333333179e+00,2.931111111111111001e+00,2.882777777777778105e+00,2.919999999999999485e+00,2.931666666666667531e+00,2.896111111111110858e+00,2.793888888888889088e+00,2.810000000000000053e+00,2.892777777777778336e+00,2.882222222222222463e+00,2.819999999999999840e+00,2.849444444444444002e+00,2.785000000000000142e+00,2.755555555555555536e+00
3.569444444444444198e+00,3.488333333333333286e+00,3.393333333333333091e+00,3.259999999999999787e+00,3.081111111111110912e+00,2.985555555555555518e+00,2.869444444444444464e+00,2.815555555555555589e+00,2.782222222222222818e+00,2.871111111111110947e+00,2.832222222222222641e+00,2.768888888888888733e+00,2.781666666666666288e+00,2.747777777777778319e+00,2.714999999999999858e+00,2.667222222222222161e+00,2.644444444444445264e+00,2.721111111111111480e+00,2.594444444444444553e+00,2.650555555555555554e+00,2.699999999999999289e+00,2.600000000000000089e+00,2.753888888888888165e+00,2.613333333333333730e+00,2.662222222222221824e+00,2.631111111111110734e+00,2.573888888888888449e+00,2.576111111111111018e+00,2.558888888888889213e+00,2.616111111111111498e+00
